Date,Close,High,Low,Open,Volume,RSI,OBV,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,SMA_50,EMA_12,EMA_26
2015-01-02,37.89345932006836,38.4336086008376,37.52782180647184,38.4336086008376,637400,68.02127535329154,0.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-05,37.3283805847168,37.84360096386596,37.09570245865054,37.61091966779799,551000,68.02127535329154,-551000.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-06,37.61091995239258,37.85190982478571,37.10401448391282,37.494580888479135,1188300,68.02127535329154,637300.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-07,38.225868225097656,38.3006580940773,37.54445082772872,37.79374933432669,715900,68.02127535329154,1353200.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-08,38.79924392700195,39.031925213446826,38.200928317576135,38.35050801243298,1048500,68.02127535329154,2401700.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-09,38.81587600708008,38.97376749393988,38.6330587901934,38.80756743040445,555100,68.02127535329154,2956800.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-12,38.79093551635742,39.09009490733216,38.5748745473194,38.7576948795821,722700,68.02127535329154,2234100.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-13,38.87403106689453,39.64685837982778,38.508393599378266,39.05685138565335,580500,68.02127535329154,2814600.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-14,38.54995346069336,38.80756369286306,38.234173687388925,38.45854327605242,424500,68.02127535329154,2390100.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-15,38.17600631713867,38.79925415331096,38.09290787365,38.666294741727626,612100,68.02127535329154,1778000.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-16,38.85741424560547,38.88234630858923,38.07627828881672,38.151068137764696,309300,68.02127535329154,2087300.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-20,38.641361236572266,39.048551169134896,38.26741194544374,38.92390034875804,371300,68.02127535329154,1716000.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.3802874883016,39.54394751328688
2015-01-21,38.682891845703125,38.890640999729456,38.25077322492829,38.62472233617579,478300,68.02127535329154,2194300.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.426842004824906,39.54394751328688
2015-01-22,39.44742202758789,39.46404234521713,38.55825563943299,38.99868296160277,645300,68.02127535329154,2839600.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.58385431601921,39.54394751328688
2015-01-23,39.58869552612305,39.68010570090659,39.22305799699077,39.43911581647759,481300,68.02127535329154,3320900.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.7384452714198,39.54394751328688
2015-01-26,40.3116569519043,40.34489758765556,39.41418197663076,39.5222124578216,743700,80.68385484837927,4064600.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,38.98047783764819,39.54394751328688
2015-01-27,40.02911758422852,40.21193790947147,39.85460900286105,40.04573790197801,591000,74.87185764820737,3473600.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,39.14180702942978,39.54394751328688
2015-01-28,39.72164916992188,40.46954760996283,39.63855075214019,40.39475776595874,783100,66.42331791984999,2690500.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,39.23101351258241,39.54394751328688
2015-01-29,40.23685836791992,40.71052939950089,39.77981082060583,40.37812945418111,754400,65.98889107620462,3444900.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,39.38575887494203,39.54394751328688
2015-01-30,39.87954330444336,40.27842144283101,39.79644171102823,40.11222142600241,754900,60.99659257623325,2690000.0,37.25906593850549,38.92306423187256,40.587062525239624,8.550191647061963,0.7874038622465729,1.420313292042323,0.06677141155178479,1.564450163521541,38.92306423187256,41.70245826721192,39.46172571024992,39.54394751328688
2015-02-02,40.27843475341797,40.31998397885524,39.231376520383535,40.01251590661617,606300,64.27460136515828,3296300.0,37.348973747099,39.04231300354004,40.73565225998107,8.674379800640896,0.8649953029719343,1.420313292042323,0.06677141155178479,1.564450163521541,39.04231300354004,41.70245826721192,39.5873732553527,39.54394751328688
2015-02-03,40.99306869506836,41.04292646822218,40.46122814475459,40.54432971667901,900000,68.13673474585075,4196300.0,37.52065001205974,39.22554740905762,40.9304448060555,8.69279084479621,1.0183658820534112,1.420313292042323,0.06677141155178479,1.564450163521541,39.22554740905762,41.70245826721192,39.80363409223203,39.54394751328688
2015-02-04,41.05124282836914,41.31716154843945,40.83518188706128,40.87673109269704,933700,72.42932534627542,5130000.0,37.684803993713324,39.39756355285645,41.11032311199957,8.694748632591228,0.9827528962500766,1.420313292042323,0.06677141155178479,1.564450163521541,39.39756355285645,41.70245826721192,39.99557389779159,39.54394751328688
2015-02-05,42.31436920166016,42.35592159108228,41.10942598847247,41.80746365273405,825700,82.00533281094846,5955700.0,37.55421811761099,39.60198860168457,41.64975908575814,10.341755837920054,1.1622765151346286,1.420313292042323,0.06677141155178479,1.564450163521541,39.60198860168457,41.70245826721192,40.35231163684829,39.54394751328688
2015-02-06,42.70493698120117,42.70493698120117,41.75760087161268,41.923800912067286,1163900,81.15769124073483,7119600.0,37.38116119164798,39.79727325439453,42.21338531714108,12.142098516660335,1.101723688987611,1.420313292042323,0.06677141155178479,1.564450163521541,39.79727325439453,41.70245826721192,40.714253997517964,39.54394751328688
2015-02-09,42.339298248291016,42.61352561289715,42.13985757130309,42.43901700178397,1453500,79.23797264022224,5666100.0,37.36323315673231,39.97344436645508,42.58365557617784,13.059726281246862,0.9531920392157119,1.420313292042323,0.06677141155178479,1.564450163521541,39.97344436645508,41.70245826721192,40.964260805329204,39.54394751328688
2015-02-10,43.05395126342773,43.22845985459931,42.30605277269007,42.51380200122812,1045300,81.23531730433209,6711400.0,37.31436455040781,40.1865951538086,43.058825757209384,14.29447104143919,0.9991514445643945,1.4818038539615728,0.06677141155178479,1.564450163521541,40.1865951538086,41.70245826721192,41.28575164503667,39.803947791075096
2015-02-11,43.029029846191406,43.195229904141655,42.8129719898578,43.0705822381808,871500,78.61909746374681,5839900.0,37.33683130045893,40.394345092773435,43.45185888508794,15.138325848790615,0.9308541076806633,1.5111055332474166,0.06677141155178479,1.564450163521541,40.394345092773435,41.70245826721192,41.553948291368165,40.04284275812075
2015-02-12,43.94311141967773,43.99296919859112,43.26169430118434,43.26169430118434,730200,80.96943980205337,6570100.0,37.36310592286604,40.66400299072266,43.964900058579275,16.23498340096869,0.9966995882553079,1.589760301703926,0.06677141155178479,1.564450163521541,40.66400299072266,41.70245826721192,41.92151184956963,40.33175154786571
2015-02-13,43.70212936401367,44.03452940925122,43.27001057320557,43.90157002515655,1156900,75.8885732727787,5413200.0,37.593884487444136,40.94030914306641,44.28673379868868,16.34782309009026,0.9126523835382303,1.61404384176128,0.06677141155178479,1.564450163521541,40.94030914306641,41.70245826721192,42.195453005637944,40.581409163876664
2015-02-17,43.65225982666016,44.10931059153187,43.61902236467042,43.71042934764362,961800,78.68437567763321,4451400.0,37.778302224196075,41.18005142211914,44.58180062004221,16.521345070957718,0.8633731149331092,1.610697548606943,0.06677141155178479,1.564450163521541,41.18005142211914,41.70245826721192,42.419577131949055,40.80887958334211
2015-02-18,44.01791000366211,44.05114747287436,43.58579120388458,43.660581057115344,1064300,83.7029597846822,5515700.0,38.04233757446956,41.448878860473634,44.855420146477705,16.437314492733396,0.8770732434307278,1.6188889564251312,0.06677141155178479,1.564450163521541,41.448878860473634,41.70245826721192,42.66547449682798,41.04658554040285
2015-02-19,43.9597282409668,44.08437584834137,43.86831809355821,44.01789775840845,596900,81.46076398559941,4918800.0,38.38754254982707,41.712720680236814,45.03789881064656,15.943233029080222,0.8378777726492949,1.6022165688719525,0.06677141155178479,1.564450163521541,41.712720680236814,41.70245826721192,42.86459045746473,41.262373888592776
2015-02-20,44.71596145629883,44.75751068321176,43.78524228943463,43.89327281541049,734500,88.28942774755734,5653300.0,38.57661680808555,41.97614765167236,45.37567849525918,16.197440850441534,0.9029693994092005,1.6312215750733259,0.06677141155178479,1.564450163521541,41.97614765167236,41.70245826721192,43.149416764977666,41.51819518990434
2015-02-23,44.49157333374024,44.74087176159802,44.27551237159572,44.666081916240536,555100,84.30279037899767,5098200.0,38.83870147073551,42.22129154205322,45.60388161337094,16.02314826370761,0.8355833464624658,1.6174569681600701,0.042405443710823,1.5750515244492471,42.22129154205322,41.70245826721192,43.35590239094114,41.73844542278107
2015-02-24,44.54144287109375,44.732574991889685,44.37524598866616,44.45003585375951,543400,82.39732959781699,5641600.0,39.025394114186575,42.4327808380127,45.84016756183882,16.060162245005028,0.8094251113817302,1.5922183706447157,0.013733476956374835,1.5784848936883409,42.4327808380127,41.70245826721192,43.53829323404154,41.946074863396824
2015-02-25,44.67439270019531,44.84890446133015,44.43340600434544,44.43340600434544,510200,82.63444455057824,6151800.0,39.31184555150928,42.66504459381103,46.018243636112786,15.71871809452259,0.7996165871807289,1.564905286358517,-0.01086368586385933,1.5757689722223762,42.66504459381103,41.70245826721192,43.713077767295964,42.14817248093745
2015-02-26,44.150875091552734,44.832292433421046,44.134254769799576,44.67440096176716,1016500,69.08452898461694,5135300.0,39.762952380830434,42.886505889892575,46.010059398954716,14.566602917391295,0.702392755237254,1.4839103793325066,-0.07348687431189593,1.5573972536444025,42.886505889892575,41.70245826721192,43.78043120179701,42.2965208224645
2015-02-27,44.23396682739258,44.49988559514306,44.05945823043166,44.16748872045584,867900,66.97402566604353,6003200.0,40.161327712873714,43.08636131286621,46.011394912858705,13.577538278309143,0.6961696293897808,1.410170572079025,-0.117781345252302,1.527951917331327,43.08636131286621,41.70245826721192,43.85020591342709,42.440035341348064
2015-03-02,45.39736557006836,45.40567414500622,44.19241932395782,44.19241932395782,730500,78.83996051321341,6733700.0,40.66729978777568,43.362252426147464,46.057205064519245,12.42994765072085,0.8775786473840329,1.4291336362155036,-0.07905462489265891,1.5081882611081625,43.362252426147464,41.70245826721192,44.08823047598729,42.659096839771784
2015-03-03,44.89876937866211,45.305959325982045,44.74918965678966,45.305959325982045,690000,68.13719533691295,6043700.0,41.222723780514315,43.593269157409665,45.963814534305016,10.875740327414388,0.7753586229516155,1.387930259387275,-0.0962064013767101,1.4841366607639852,43.593269157409665,41.70245826721192,44.21292876870649,42.824998509319215
2015-03-04,44.36691665649414,44.87382518897721,44.32536745235642,44.87382518897721,320700,61.96108951539588,5723000.0,41.69480058329043,43.76196155548096,45.82912252767149,9.447295773384395,0.6463251070312448,1.2974045446123057,-0.14938569292134374,1.4467902375336494,43.76196155548096,41.70245826721192,44.236619212981516,42.93921466836921
2015-03-05,44.40847396850586,44.56636541105775,44.24227712161157,44.508195880644415,525400,54.92954331655573,6248400.0,42.26415780030748,43.929823112487796,45.59548842466811,7.5833007927902285,0.6436815825237787,1.2150097155375548,-0.18542441759687578,1.4004341331344305,43.929823112487796,41.70245826721192,44.26305840613911,43.048048690601554
2015-03-06,44.00960159301758,44.40017120836791,43.7686116954609,44.28383213230664,490100,53.15160321127106,5758300.0,42.522928787414564,44.01458473205567,45.50624067669677,6.778007579631827,0.4983296620591393,1.1047902187530028,-0.23651513150514214,1.341305350258145,44.01458473205567,41.70245826721192,44.22406505027426,43.11927483152126
2015-03-09,44.10099792480469,44.225648707159,43.80183858315519,43.84338778727294,375600,54.560758417905205,6133900.0,42.719101876095706,44.08438777923584,45.44967368237597,6.193965582451373,0.5060830282985581,1.0131365857025045,-0.2625350116445122,1.2756715973470167,44.08438777923584,41.70245826721192,44.205131646355866,43.19199506065336
2015-03-10,43.12873458862305,43.81846027463702,43.120422845537874,43.81846027463702,390500,41.95486562680338,5743400.0,42.92746475762189,44.123859596252444,45.320254434883,5.4228929634803125,0.08411513678525152,0.8522229992501309,-0.33875887847750863,1.1909818777276395,44.123859596252444,41.70245826721192,44.039532099012355,43.187309099762224
2015-03-11,43.03686141967773,43.304170860635125,42.5273018020465,42.67766376090752,958000,41.70062930364923,4785400.0,42.923534417336825,44.123005104064944,45.322475790793064,5.436940135419812,0.047240421793896675,0.709110244259044,-0.38549730677487637,1.0946075510339204,44.123005104064944,41.70245826721192,43.88527507142241,43.17616482716337
2015-03-12,43.972434997558594,44.03926393670234,43.21227334098407,43.3876945263676,459500,43.522386551784415,5244900.0,43.07701128705413,44.1701753616333,45.26333943621247,4.949783720028902,0.4095559538256747,0.663536488079778,-0.3448568503633138,1.0083933384430919,44.1701753616333,41.70245826721192,43.89868429082798,43.2351478027482
2015-03-13,43.32086944580078,43.89725471525015,43.23733327057527,43.86384024515994,663300,40.50736198861843,4581600.0,42.987938445990245,44.13906326293945,45.29018807988866,5.215900528254876,0.14461116418847328,0.5682921451998979,-0.35208095459455524,0.9203730997944531,44.13906326293945,41.70245826721192,43.80978969928533,43.241497554085434
2015-03-16,44.17292022705078,44.189627462441365,43.47958429794862,43.57982452371279,560300,47.35581897188803,5141900.0,43.02906016629922,44.16260280609131,45.2961454458834,5.133495617408407,0.5045509628827753,0.5551641081692296,-0.2921671933001788,0.8473313014694084,44.16260280609131,41.70245826721192,43.86565593432617,43.31049182615694
2015-03-17,44.38176345825195,44.45694443704097,43.99750335189706,44.12280604540537,505200,47.92298099109691,5647100.0,43.08682197051391,44.1990779876709,45.311334004827884,5.032937643935673,0.5821238400885501,0.5552118114670179,-0.23369559200191237,0.7889074034689303,44.1990779876709,41.83222434997558,43.945057091853215,43.3898452803862
2015-03-18,45.12520980834961,45.31733823321613,44.15621247313019,44.356692922304255,569300,56.706246973975915,6216400.0,43.075531623605855,44.25444297790527,45.433354332204686,5.32787794838139,0.8693097141140879,0.6082282472612022,-0.1445433249661825,0.7527715722273847,44.25444297790527,41.988160934448246,44.12661904823728,43.51839080097608
2015-03-19,45.0750846862793,45.30062756443946,44.9080155335778,45.04167021842319,405900,55.81572128511682,5810500.0,43.08762706530202,44.3102108001709,45.53279453503978,5.518293471373698,0.8128104293774325,0.6388353795585857,-0.0911489541350392,0.7299843336936249,44.3102108001709,42.137444229125975,44.27253683870528,43.63370145914669
