Date,Close,High,Low,Open,Volume
2015-03-12,94.88150024414062,95.09843229239281,92.79351290136779,92.92005717086036,1138600
2015-03-13,94.26685333251953,94.98092850542984,93.64316593802226,94.8543842364225,1156300
2015-03-16,95.69502258300781,95.76732868233515,94.72785868101839,94.87247777581986,879200
2015-03-17,96.70734405517578,96.95139860788728,95.6045953856366,95.6045953856366,1703400
2015-03-18,97.37627410888672,97.99092085582438,95.39674870845629,96.22832757309322,1447200
2015-03-19,97.1773681640625,97.62027302743324,96.16500729449942,97.21352464827663,880100
2015-03-20,98.15355682373047,98.64165897249705,97.05984913517972,97.62930509014586,1629300
2015-03-23,96.26447296142578,98.3343859305753,96.23735731186241,98.24399813331506,947700
2015-03-24,95.1978988647461,96.30968898548245,95.17078320992417,96.06563429978871,1004000
2015-03-25,93.8058853149414,95.81252611623086,93.8058853149414,95.53232187869565,1166100
2015-03-26,94.1764907836914,94.54708284330897,92.86584350907492,93.4533745703756,1530400
2015-03-27,93.84202575683594,94.4657131684046,93.48950858407424,94.04088301247496,978600
2015-03-30,95.18882751464844,95.38768478115696,93.93241867204928,94.33013320506635,783300
2015-03-31,93.46238708496094,94.69168013723085,93.25448899541219,94.53801333358821,1400300
2015-04-01,94.82725524902344,94.90860216930493,92.5856014206258,93.24544521286836,1686000
2015-04-02,94.4205093383789,95.3424825700195,94.00472005796763,94.5018631628861,1005900
2015-04-06,94.46572875976562,94.67362000050342,93.2454762760255,93.3991362185094,1205000
2015-04-07,93.8058853149414,95.24307679268121,93.79684446646216,94.78209006629521,1056100
2015-04-08,94.4114761352539,94.44763262727918,93.48950972511966,94.00472766822469,1185000
2015-04-09,95.1346206665039,95.18885197270565,93.89628630443123,94.3663139453389,459500
2015-04-10,95.00807189941406,95.08941885490208,94.31207132043946,95.07134405239835,485400
2015-04-13,95.27018737792969,96.20119473354683,94.78208502819763,94.80015982804854,718300
2015-04-14,93.84202575683594,95.19786315857955,93.48046773714184,95.0261215475921,1265600
2015-04-15,93.66123962402344,94.45666166065894,93.50757282809867,93.92336898631288,1376500
2015-04-16,93.20027923583984,93.76972855781446,92.54043522161645,93.21835403660151,1718000
2015-04-17,92.97431945800781,93.1641359255345,91.80829810364577,92.40487005542774,1398400
2015-04-20,93.63412475585938,94.0860705424508,93.22737630638528,93.3448797282867,782300
2015-04-21,93.6070327758789,94.32110812674884,93.35394417479026,93.77877442496643,630600
2015-04-22,94.2306900024414,94.34819341623515,93.15505689780542,93.76970340100529,572900
2015-04-23,95.14363861083984,95.45095846686083,93.28161709112955,93.79683506445294,1027000
2015-04-24,96.02043151855469,96.22832277627705,95.11653969435955,95.23404314889187,951600
2015-04-27,95.1707763671875,96.7164306462392,95.05327290602487,96.074668242386,1334400
2015-04-28,95.51422882080078,97.52991023081434,94.32109212089044,97.1593113448612,1553600
2015-04-29,95.50521850585938,96.12889920816016,95.15269433132279,95.15269433132279,1877700
2015-04-30,94.2759017944336,96.04752859978687,93.73356128785633,95.45999764842553,1991200
2015-05-01,94.20359802246094,95.70405472130125,93.86011474854278,94.89055767415056,1064300
2015-05-04,95.56848907470703,95.9752376518971,94.09514093426577,94.35727040033291,1150800
2015-05-05,94.8453598022461,96.17408175289734,94.82728500189391,95.22499267496168,1309500
2015-05-06,93.98666381835938,95.50520217957947,93.41720762281027,94.73688870280029,1254200
2015-05-07,94.85438537597656,95.07131742600312,93.46239150402722,94.01376592395994,889200
2015-05-08,96.3819808959961,96.9966276005905,95.67694638993282,95.67694638993282,712600
2015-05-11,97.23165130615234,97.43050862732944,96.20121509291457,96.26448725000293,1256800
2015-05-12,95.88484954833984,96.68027189742047,95.14365850374384,96.55372758952463,1044100
2015-05-13,94.88150024414062,96.58081393171615,94.64648650244922,95.90289524680077,1006000
2015-05-14,95.63172912597656,95.85770201436863,95.18881729950354,95.54133445370353,1074800
2015-05-15,95.5413589477539,96.40006028147715,95.12556955405354,95.93907354005297,802100
2015-05-18,96.915283203125,96.9875962046654,95.40578550074311,95.5775202592173,672400
2015-05-19,97.11412811279297,97.74684955513685,96.85199868778008,97.15028460894784,663800
2015-05-20,96.44524383544922,97.36721725235957,96.4271690353406,97.22259126690439,631500
2015-05-21,96.5988998413086,96.87910403653686,95.50519180944661,96.35484524224559,815400
2015-05-22,95.97329711914062,96.91625714095382,95.97329711914062,96.6079853409899,691700
2015-05-26,94.96687316894531,96.02770756386661,94.27779255588614,96.02770756386661,1081700
2015-05-27,95.64685821533203,96.00953609955252,94.17802281462168,94.9940394072362,1426600
2015-05-28,95.51087188720703,95.95515566837882,94.98499611526948,95.73754474463918,1258500
2015-05-29,94.06924438476562,95.68315416957779,94.03297589417906,95.63782374447503,1247700
2015-06-01,94.06924438476562,94.70392567626234,93.15348402059985,94.70392567626234,1607300
2015-06-02,94.00577545166016,95.19353910880628,93.57056048585069,94.11458092248932,1642000
2015-06-03,93.92415618896484,95.62874040068095,93.81535765119996,94.11456746506582,1843600
2015-06-04,92.56411743164062,93.91509253586676,92.29211417470366,93.5705453925714,1135900
2015-06-05,92.51881408691406,93.16256430946241,91.82972651618998,92.31027196981705,1105300
2015-06-08,91.9566421508789,92.89960205772515,91.89317402818284,92.51879332154876,799800
2015-06-09,92.40094757080078,92.64575126782535,91.30384460827848,91.9566636903549,718200
2015-06-10,93.77001190185547,93.87881734736389,92.07450361042585,92.66384741712275,1115400
2015-06-11,94.69486236572266,95.03033379313588,93.78817086675559,93.80630165303178,867200
2015-06-12,94.02391052246094,94.59513062345901,93.72470756968445,94.43192586853206,874600
2015-06-15,93.86978149414062,93.99671776643429,92.81802282120624,93.52524117184467,837900
2015-06-16,94.25054168701172,94.35027826628934,93.31665091514351,93.55239254957283,753300
2015-06-17,94.33218383789062,94.9759339683389,94.06017362276843,94.62232483918432,491800
2015-06-18,95.56529998779297,95.81010368624455,94.35032959628877,94.68580799250813,697000
2015-06-19,94.96687316894531,95.74662847307181,94.96687316894531,95.48368708749355,968200
2015-06-22,95.97329711914062,96.26343813219796,95.00313745821384,95.37488430611936,627000
2015-06-23,95.32048034667969,96.42664514663336,95.14821365574961,96.31784658762649,997300
2015-06-24,94.25054168701172,95.39297446577979,94.25054168701172,95.34764405906553,875600
2015-06-25,93.67936706542969,94.59512743260225,93.57056159331275,94.27778678581194,868300
2015-06-26,93.93321990966797,94.56790798782802,93.78815289473522,94.15082389082,1761100
2015-06-29,91.22222137451172,93.5796176069024,91.10435398401941,93.28040778776075,1046400
2015-06-30,91.0771484375,92.47345402474298,91.06808650409721,91.90224093257801,1223200
2015-07-01,91.98384094238281,92.38278737710002,91.39449705883158,91.85690469815579,1039100
2015-07-02,92.5550537109375,92.69105879553206,91.75716090398596,92.45531711006856,1321500
2015-07-06,92.12892150878906,92.82707090220487,91.43076519786626,91.43076519786626,1405200
2015-07-07,91.79342651367188,92.5913192956415,91.23128232729044,92.26490986983679,3208800
2015-07-08,90.91395568847656,91.87505340381178,90.63288353081157,91.49424462552231,2172700
2015-07-09,91.47608947753906,92.5822540280683,91.14061118872914,91.77529928235552,1173500
2015-07-10,93.53429412841797,93.73376043847378,92.38279210294509,92.93587444572998,2999300
2015-07-13,94.06924438476562,94.81273114802204,93.7428348869938,94.30498611482466,1517200
2015-07-14,94.64042663574219,94.80363133132232,93.51613146480402,94.20521872586515,915300
2015-07-15,94.87618255615234,95.3204593819005,94.2777698607067,94.80364558776316,881600
2015-07-16,95.45648193359375,95.828228776476,95.17540977654143,95.77382258147658,732100
2015-07-17,95.00314331054688,95.57436343714996,94.43193010145163,95.57436343714996,723400
2015-07-20,95.98236083984375,96.08209745626631,95.00313237906245,95.04846972016617,1014700
2015-07-21,96.0549087524414,96.14557652746244,95.27515343574645,96.10930803395246,1344000
2015-07-22,96.46290588378906,96.50824322473547,95.53808361904272,95.90982352827659,1120100
2015-07-23,96.56263732910156,97.46932875942177,96.38130181004018,96.6442362374272,1118800
2015-07-24,95.72848510742188,96.99785452299473,95.60154885761527,96.4175656299415,707900
2015-07-27,90.29740142822266,94.70392258688803,89.3816480114373,94.60418597040534,3793300
2015-07-28,89.21842956542969,91.27661587104593,88.29360052144781,91.10434921972066,2478700
2015-07-29,92.01103210449219,92.16516795848419,89.07334744161638,89.32721988760446,2266000
2015-07-30,93.24415588378906,93.30763093323395,91.93852475286303,92.03826137697992,1807900
2015-07-31,92.25585174560547,93.9876356737148,92.19238362307043,93.77002475287476,1143200
2015-08-03,91.77530670166016,92.26492089889416,90.75074096915867,92.1833150739352,1020500
2015-08-04,91.65744018554688,92.40093385449579,91.43076731111333,91.87505112560824,872200
2015-08-05,92.1198501586914,92.75453832572634,91.72997255755075,92.02918239697408,715900
2015-08-06,91.2131576538086,92.79986767682342,90.67821302359539,92.35559080728116,1004100
2015-08-07,91.32196044921875,91.63930106104951,90.64194188779288,91.07714989330178,561000
2015-08-10,93.70655822753906,93.90603144962246,92.08357973218658,92.3465210778868,1005700
2015-08-11,92.6820068359375,93.53429906504938,92.03825669687689,92.79987424139686,891900
2015-08-12,91.96570587158203,92.39185192198545,89.9800495590666,91.3310246800277,1215900
2015-08-13,91.74810791015625,96.66237379492277,90.76887950667688,96.66237379492277,712700
2015-08-14,92.21052551269531,92.37373026422694,91.20409736450155,91.3491713291996,1086700
2015-08-17,93.17162322998047,93.24415329481818,91.34917132422781,91.847854430966,662100
2015-08-18,92.9812240600586,93.53430647585574,92.84521893990217,93.15349075591617,901500
2015-08-19,92.99934387207031,93.61589434884044,91.44890228728963,92.42813073583753,991200
2015-08-20,90.94116973876953,92.32840677221554,90.85049504526992,91.74812470485915,1122100
2015-08-21,87.47757720947266,90.28831877698616,87.45037066053244,90.19765103303516,1702600
2015-08-24,84.25687408447266,87.5776571202924,82.33718879591991,82.79209039147749,2590900
2015-08-25,84.78459167480469,88.733135593017,84.74819870130159,88.70584259820215,3421300
2015-08-26,87.58677673339844,87.86882052828082,84.42976453285674,86.62238727936406,1701800
2015-08-27,90.15242004394531,90.22520598545381,88.20544122671429,88.42379905123978,1899100
2015-08-28,90.47994995117188,90.61642185635641,89.02426582545219,89.48826752657983,1371800
2015-08-31,88.24180603027344,90.21608415130845,88.18722006219087,90.21608415130845,1348600
2015-09-01,84.40245819091797,86.6587736724446,83.82018457141092,85.94912813249844,1610600
2015-09-02,85.2121810913086,86.65876501807888,83.91116208425338,85.58519683784277,1486800
2015-09-03,85.28495788574219,86.3039400625178,84.84825619658707,85.46692270726365,995300
2015-09-04,84.77549743652344,85.26679220020746,84.02945878231816,84.8482833884582,1497500
2015-09-08,87.48668670654297,87.62315164549754,85.30315744704349,86.2584467259664,840400
2015-09-09,84.7117919921875,88.52387031821539,84.45704816022122,88.16904756065539,1638900
2015-09-10,85.10302734375,85.6034151458689,84.22051676430797,84.32969569229321,1377200
2015-09-11,86.04010009765625,86.10378605270454,84.20230043679958,84.72088805397807,1152900
2015-09-14,84.42064666748047,86.2129602287109,83.89295910241046,85.96730945751536,1516800
2015-09-15,86.34033966064453,86.71335542623926,84.58441891022618,84.97563462999551,1086900
2015-09-16,86.12199401855469,86.7133606813423,85.75807126674367,86.2675589545296,963100
2015-09-17,85.57611083984375,86.87713005941688,85.33046696090314,86.26756340987025,1483600
2015-09-18,83.90206909179688,85.10300927972033,83.692811259555,84.49344267900327,1720300
2015-09-21,84.3387680053711,85.81265193536012,84.11131716723229,84.76637669167185,1275800
2015-09-22,83.01046752929688,83.77470606155678,82.27352893207278,83.701920117294,1458000
2015-09-23,82.9103775024414,83.58363698495293,82.39178986611422,82.77391255176222,903900
2015-09-24,81.15444946289062,82.73751216122312,80.68135481340211,82.04605972774162,1501000
2015-09-25,81.0998764038086,82.30081664204401,80.86332557076622,82.13705174859149,1242700
2015-09-28,77.81549072265625,80.81784499044277,77.70631874719109,80.37203628646101,1527800
2015-09-29,77.69721984863281,78.4614514525088,77.00576724899516,78.08843562906928,1625500
2015-09-30,78.69800567626953,78.85267061112056,77.36969334982818,78.76169164598761,2085000
2015-10-01,80.41752624511719,80.48121220885231,78.44325442807887,78.64341229731768,2114100
2015-10-02,81.2636489868164,81.30914193867713,78.3340805829833,78.81627533120741,1112900
2015-10-05,82.23711395263672,82.48276471347312,81.53656851501553,82.03695613010271,831700
2015-10-06,81.1180648803711,82.0733541726208,80.27194754080806,81.77311742023592,1321400
2015-10-07,80.890625,81.93689337477512,80.42662331456762,81.42740568331946,1503700
2015-10-08,81.50018310546875,81.73672697106844,80.49940084130132,80.69955174113602,753400
2015-10-09,81.64575958251953,82.12795429996527,80.84513504612373,81.3819157493182,867600
2015-10-12,82.09154510498047,82.30079595213535,81.29091385326441,81.45467870554748,625200
2015-10-13,82.09154510498047,82.99224832191354,81.33640678938374,81.54565763653862,1226500
2015-10-14,82.71929168701172,83.58360874974973,82.22799720678353,82.30078311672395,1360700
2015-10-15,84.70269012451172,84.75728304532092,82.91947639929816,83.20151321535913,1257100
2015-10-16,84.29329681396484,85.13941435816545,83.96576699419364,85.03023543782507,984900
2015-10-19,84.66630554199219,84.729991504869,83.84748800250432,84.15681783897763,696100
2015-10-20,84.63902282714844,85.02113865080933,84.39337892372363,84.62992284813265,695700
2015-10-21,83.64730834960938,85.28494994330264,83.53812946686413,85.12118508980856,865900
2015-10-22,84.75728607177734,85.2212807971072,84.03854056982165,84.20230545559951,1046700
2015-10-23,86.78612518310547,86.82251814342214,84.79365398856413,85.27585550682447,1083600
2015-10-26,86.31306457519531,87.01361024876512,85.81266985032389,86.767966346442,769200
2015-10-27,85.47602844238281,86.35853886945226,84.92104780146799,85.74897224459474,791000
2015-10-28,85.50334167480469,87.53219972773495,84.53894518056961,85.5852206634542,1874800
2015-10-29,85.75807189941406,86.00371576748044,84.92104748169892,85.50332805364175,982400
2015-10-30,84.2842025756836,86.22208169027252,84.2205166031267,85.68530091318583,1840800
2015-11-02,83.9293441772461,84.73906846007907,83.20149884961651,84.73906846007907,2906100
2015-11-03,88.89689636230469,88.9332893341126,84.20231405907909,88.25093673052605,2535100
2015-11-04,88.52388000488281,89.36999750578455,88.11446428049511,89.36999750578455,2208400
2015-11-05,88.7876968383789,89.03334760575189,87.83240757983961,88.64213192618398,1053700
2015-11-06,89.77032470703125,89.87040366408488,88.68766308083903,89.12436494684485,1613300
2015-11-09,87.58677673339844,89.8066994145715,87.28654686457143,89.40638366780269,900900
2015-11-10,87.50489044189453,87.69594832109365,87.01359577770435,87.65955535249634,967700
2015-11-11,88.23274230957031,88.70583705303673,87.3684248607141,87.69595466051757,1021200
2015-11-12,87.04998016357422,87.82331158158537,86.65876446628646,87.57766774433414,952100
2015-11-13,86.15837097167969,87.14096021570005,85.91272713129881,86.99539529505726,1852400
2015-11-16,86.70426177978516,87.02269156311097,85.34864979452162,85.92183034575676,1744700
2015-11-17,86.61326599121094,87.47758323715006,86.46770108172251,86.64965895389501,1851600
2015-11-18,87.11365509033203,87.37749884731511,86.44949571016808,86.64965352175852,1745100
2015-11-19,87.69596099853516,87.8142329576372,86.91352941370617,87.15918025193737,1023000
2015-11-20,88.15084838867188,88.69672902505191,87.17735905573198,88.11445542074668,1711200
2015-11-23,87.63048553466797,88.0139141507216,86.80886273594011,87.96826573108135,1242500
2015-11-24,88.4429702758789,88.80813670926634,86.67192456615106,86.83624911292688,1475600
2015-11-25,88.4429702758789,88.93594391620637,87.82218942861141,88.3425493325731,735600
2015-11-27,88.41561126708984,88.64383948768892,87.70354033321631,88.48864596927496,245400
2015-11-30,88.06868743896484,88.90856543378213,87.95000433286889,88.74424087262474,1427600
2015-12-01,88.98162078857422,89.10029695726536,87.63050664244543,88.78077883773334,1261100
2015-12-02,88.9359359741211,89.49281316818877,88.47035560397515,88.78074251740578,1204600
2015-12-03,87.41138458251953,89.46543800612965,86.80885890174132,89.05463010739588,1454300
2015-12-04,89.7667007446289,89.81234219723049,87.39312929525659,87.7674198524604,1094900
2015-12-07,88.5707778930664,89.47456638700486,87.77654838411318,88.91768914062799,1099500
2015-12-08,87.49356079101562,88.31518371698981,87.22882220400865,87.93176200652587,1222200
2015-12-09,86.22457885742188,87.95911392032022,86.09677167052119,87.02794627790536,1425900
2015-12-10,86.78146362304688,87.19227844407939,85.99635828326376,86.3615246914138,905800
2015-12-11,84.599609375,86.19720643264043,84.51745058379288,85.56730147180781,2022200
2015-12-14,86.1880874633789,86.24285999411808,84.22532385389904,84.65439391794474,1518500
2015-12-15,86.83629608154297,87.42055990499534,86.33419109343194,87.07364847140076,1599700
2015-12-16,88.11430358886719,88.18733825395618,86.72667977702122,87.18313598637396,1704400
2015-12-17,87.01883697509766,88.47949588010925,86.89102975621984,88.42472334772478,1497700
2015-12-18,85.68599700927734,86.37068161762019,85.22040952541205,86.37068161762019,2471400
2015-12-21,86.87278747558594,86.90017374584754,85.84119152925211,86.18810285915782,837000
2015-12-22,87.54832458496094,87.88609780809942,86.10592092542939,87.32009642231243,748600
2015-12-23,89.44717407226562,89.4562981829218,87.62134898535649,87.86783230750244,760800
2015-12-24,88.99983978271484,89.44717193308776,88.62554927063421,89.34675099851178,343200
2015-12-28,88.98162078857422,89.19158685356413,88.11434936130429,88.82642726836905,612300
2015-12-29,91.291259765625,91.51948791503906,89.12765440179035,89.4654345703125,1193800
2015-12-30,91.16346740722656,92.45067075778806,90.58833488441884,90.97175656629065,1131800
2015-12-31,89.99492645263672,91.2912606827387,89.98579537637671,90.79828703925546,700700
2016-01-04,86.54410552978516,88.22386114280854,85.47599263925392,88.15082647311985,2145300
2016-01-05,86.83629608154297,86.97322747377855,85.92338298677686,86.28854265270397,1049900
2016-01-06,85.8868179321289,86.85450304640992,85.48513416470495,85.7772659142032,840100
2016-01-07,83.1845932006836,84.64525187254112,81.87912798912375,84.54483093588499,1819500
2016-01-08,80.80189514160156,83.8145025040458,80.64669470821126,83.54063290653468,1451700
2016-01-11,80.76538848876953,81.47745928747476,79.87986204654388,81.35878314268096,1196100
2016-01-12,80.99361419677734,81.86087845799659,80.01679790641599,81.18532502404778,1386300
2016-01-13,77.0224380493164,81.52309741552575,76.51120226058852,81.13966883273724,1652800
2016-01-14,77.50627136230469,78.09053479545294,75.84477091835758,77.47888510215236,1707800
2016-01-15,75.97258758544922,76.26471933846224,74.48453559184537,75.86303556620544,1881800
2016-01-19,76.07300567626953,77.79840986608787,75.28790031355143,77.34195358380852,1513500
2016-01-20,75.32440948486328,76.3103496543086,72.70434820127133,74.69449765482568,1596800
2016-01-21,74.64884948730469,76.81245454511537,74.37497992572662,75.69870021911078,1171800
2016-01-22,78.05402374267578,78.09967215658351,75.89954954766864,76.19168128775587,1430400
2016-01-25,76.56600189208984,78.97609121656141,76.37429103275372,77.83495017410434,1310700
2016-01-26,77.0133056640625,77.86231464049659,76.1916829505827,76.66640139169114,900900
2016-01-27,76.23734283447266,77.83494008686748,75.55265829773202,76.90376521651629,960500
2016-01-28,75.20574951171875,77.09547861743107,74.86797625326422,76.93115404454427,1295100
2016-01-29,77.6158218383789,77.74363600298989,75.13270555609007,75.88129356754575,2116100
2016-02-01,76.81249237060547,78.28228272592266,76.24648385400158,76.83987864375241,1330500
2016-02-02,74.56671142578125,75.98172893113967,74.3110969779679,75.50701041522518,1388900
2016-02-03,73.73595428466797,74.99577824382145,71.70929398054082,74.95926090073299,1967900
2016-02-04,79.42338562011719,80.33629809850935,74.64885029353967,74.64885029353967,3206300
2016-02-05,78.29138946533203,79.3321093112041,77.54280138382808,79.3321093112041,3070400
2016-02-08,76.10952758789062,77.38759968309304,74.877089979706,77.23240620938569,3406200
2016-02-09,76.31036376953125,77.26892482167997,75.05967791793168,75.38832702352721,2405300
2016-02-10,77.38761138916016,78.9304361781355,76.67554055270126,77.14112800922115,1740600
2016-02-11,75.09619903564453,76.68466514925872,74.81319136855626,75.56177948784304,1359700
2016-02-12,78.0722885131836,78.13619212151698,75.67133069726236,76.80334045844135,1267600
2016-02-16,79.7155532836914,80.32720324845545,78.83002666591258,79.66990485319808,1864000
2016-02-17,81.13054656982422,81.76045153774105,80.12633712175152,80.14459927442766,1599800
2016-02-18,80.17198181152344,81.13966690925916,79.20429671378771,80.78363156330091,1489500
2016-02-19,80.29066467285156,80.54628606508108,79.19517228032244,80.04418132227228,1057600
2016-02-22,81.66006469726562,82.162169631,80.95712475501094,81.39532605763124,1520800
2016-02-23,79.92765808105469,81.11924297855073,79.75350852941352,81.11924297855073,1219300
2016-02-24,81.08257293701172,81.24756149708577,78.24110950739397,78.93772864916387,1500800
2016-02-25,82.59497833251953,82.6316432390658,80.23931228357043,81.39423236387202,1744300
2016-02-26,81.8525390625,83.13577591785409,81.67838249222349,82.49415749017705,1777100
2016-02-29,82.25581359863281,83.28240975804728,81.34838010538834,81.69668614493818,1922600
2016-03-01,84.565673828125,84.92314792756713,82.72330247422764,82.95245289659393,1609300
2016-03-02,84.80398559570312,85.14313073978009,83.81406108160733,84.24486499640037,1548400
2016-03-03,86.45386505126953,86.58218871941082,84.07070222321127,84.37318243802237,1597900
2016-03-04,87.13212585449219,87.53543270369826,85.95887719474393,86.44467481231655,1098300
2016-03-07,86.28887939453125,86.7930131029172,85.72975182454526,86.2705504383698,1254800
2016-03-08,86.1147232055664,86.73801261442262,85.2897873056201,85.5922605388131,1433800
2016-03-09,85.47311401367188,86.6921960313033,85.03314209244796,86.63719517045253,897600
2016-03-10,85.16146850585938,86.46304125988492,84.35485452287874,85.66559525210617,1247800
2016-03-11,87.19633483886719,87.27883264497262,85.62894645403806,86.1605772259078,1252300
2016-03-14,86.01390075683594,87.02216822819243,85.94057793510495,86.53637044278396,1652600
2016-03-15,85.36311340332031,85.77558836225634,84.55650642862321,85.24395770040064,1222400
2016-03-16,86.71053314208984,86.86635377739842,84.7490057531552,84.99649216746138,1264500
2016-03-17,87.94791412353516,88.26873025395473,86.692174501354,86.9029889373909,1624700
2016-03-18,89.63446807861328,89.7811206929176,87.95708553260873,88.14957102251032,2287000
2016-03-21,88.17707824707031,89.35949524577819,87.73711335966763,89.29533340831881,1044100
2016-03-22,89.09367370605469,89.13033860963317,87.14131479402856,87.3063033635741,1490600
2016-03-23,89.11199951171875,89.80861861419056,89.03866971290813,89.1578253911395,1671600
2016-03-24,88.35123443603516,88.70870852798375,87.92959850689364,88.26874364240815,1350100
2016-03-28,89.26782989501953,89.45114741906815,88.16791076449726,88.5803786901643,1486600
2016-03-29,91.16519927978516,91.22936111556754,88.78203638814794,89.16700740284224,1229900
2016-03-30,90.68856048583984,91.52266426811545,90.42274519455434,91.40350858296605,923100
2016-03-31,90.72523498535156,91.4035182527005,90.59690431984869,90.69773106145517,1379100
2016-04-01,91.0185317993164,91.9076293806089,89.13032795291835,89.59779667625783,1389700
2016-04-04,90.00111389160156,90.86271464554662,89.79029244534298,90.74355895434019,699700
2016-04-05,88.3420639038086,89.04785108561448,87.97542884081471,88.99285023167295,764100
2016-04-06,89.56114196777344,89.68029765887852,88.20457550878461,88.3695640773768,1162500
2016-04-07,88.66285705566406,89.31364321457656,87.83791439186169,88.76367677663248,1994900
2016-04-08,89.12116241455078,89.6069600660826,88.5162020984525,89.25864703810574,654500
2016-04-11,88.5345458984375,90.08360485267683,88.49788798808446,89.69863385593229,543500
2016-04-12,89.62530517578125,89.96445029229064,88.45205622250555,88.88286010228046,886100
2016-04-13,91.50434875488281,91.55934261870438,89.69864229950451,90.11111026439818,1152000
2016-04-14,91.73348236083984,92.64091591311613,90.99103036978227,91.56849380650645,1413200
2016-04-15,91.4493637084961,91.54102948820127,90.31277936994687,91.50436457494264,1074900
2016-04-18,92.54010009765625,92.6592557925137,90.58774113542893,90.99104109893176,968200
2016-04-19,94.53828430175781,94.73993776377687,92.80590791348855,93.15421398863015,1296000
2016-04-20,95.44573974609375,95.83071780407482,94.1899997973999,94.2724905999638,1186200
