Date,Close,High,Low,Open,Volume
2015-01-02,37.89345932006836,38.433608600837594,37.527821806471835,38.433608600837594,637400
2015-01-05,37.3283805847168,37.84360096386596,37.09570245865054,37.61091966779799,551000
2015-01-06,37.61091995239258,37.85190982478571,37.10401448391282,37.494580888479135,1188300
2015-01-07,38.225868225097656,38.3006580940773,37.544450827728724,37.79374933432669,715900
2015-01-08,38.79924392700195,39.031925213446826,38.200928317576135,38.35050801243298,1048500
2015-01-09,38.81587600708008,38.97376749393988,38.633058790193395,38.807567430404454,555100
2015-01-12,38.79093551635742,39.09009490733216,38.5748745473194,38.7576948795821,722700
2015-01-13,38.87403106689453,39.64685837982778,38.508393599378266,39.056851385653346,580500
2015-01-14,38.54995346069336,38.80756369286306,38.234173687388925,38.458543276052424,424500
2015-01-15,38.17600631713867,38.799254153310955,38.09290787365,38.666294741727626,612100
2015-01-16,38.85741424560547,38.88234630858923,38.07627828881672,38.151068137764696,309300
2015-01-20,38.641361236572266,39.048551169134896,38.26741194544374,38.92390034875804,371300
2015-01-21,38.682891845703125,38.890640999729456,38.25077322492829,38.62472233617579,478300
2015-01-22,39.44742202758789,39.46404234521713,38.55825563943299,38.99868296160277,645300
2015-01-23,39.58869552612305,39.68010570090659,39.22305799699077,39.43911581647759,481300
2015-01-26,40.3116569519043,40.34489758765556,39.41418197663076,39.5222124578216,743700
2015-01-27,40.029117584228516,40.21193790947147,39.85460900286105,40.04573790197801,591000
2015-01-28,39.721649169921875,40.46954760996283,39.63855075214019,40.39475776595874,783100
2015-01-29,40.23685836791992,40.71052939950089,39.77981082060583,40.37812945418111,754400
2015-01-30,39.87954330444336,40.278421442831004,39.79644171102823,40.11222142600241,754900
2015-02-02,40.27843475341797,40.31998397885524,39.231376520383535,40.01251590661617,606300
2015-02-03,40.99306869506836,41.04292646822218,40.46122814475459,40.54432971667901,900000
2015-02-04,41.05124282836914,41.31716154843945,40.835181887061275,40.876731092697035,933700
2015-02-05,42.314369201660156,42.35592159108228,41.109425988472466,41.80746365273405,825700
2015-02-06,42.70493698120117,42.70493698120117,41.75760087161268,41.923800912067286,1163900
2015-02-09,42.339298248291016,42.61352561289715,42.13985757130309,42.439017001783974,1453500
2015-02-10,43.053951263427734,43.22845985459931,42.306052772690066,42.51380200122812,1045300
2015-02-11,43.029029846191406,43.195229904141655,42.8129719898578,43.0705822381808,871500
2015-02-12,43.943111419677734,43.99296919859112,43.26169430118434,43.26169430118434,730200
2015-02-13,43.70212936401367,44.03452940925122,43.27001057320557,43.90157002515655,1156900
2015-02-17,43.652259826660156,44.10931059153187,43.61902236467042,43.71042934764362,961800
2015-02-18,44.01791000366211,44.051147472874355,43.58579120388458,43.660581057115344,1064300
2015-02-19,43.9597282409668,44.08437584834137,43.86831809355821,44.01789775840845,596900
2015-02-20,44.71596145629883,44.757510683211756,43.78524228943463,43.89327281541049,734500
2015-02-23,44.491573333740234,44.74087176159802,44.27551237159572,44.666081916240536,555100
2015-02-24,44.54144287109375,44.732574991889685,44.37524598866616,44.45003585375951,543400
2015-02-25,44.67439270019531,44.84890446133015,44.43340600434544,44.43340600434544,510200
2015-02-26,44.150875091552734,44.832292433421046,44.134254769799576,44.674400961767155,1016500
2015-02-27,44.23396682739258,44.49988559514306,44.05945823043166,44.16748872045584,867900
2015-03-02,45.39736557006836,45.40567414500622,44.19241932395782,44.19241932395782,730500
2015-03-03,44.89876937866211,45.305959325982045,44.74918965678966,45.305959325982045,690000
2015-03-04,44.36691665649414,44.87382518897721,44.32536745235642,44.87382518897721,320700
2015-03-05,44.40847396850586,44.566365411057745,44.24227712161157,44.508195880644415,525400
2015-03-06,44.00960159301758,44.40017120836791,43.7686116954609,44.283832132306635,490100
2015-03-09,44.10099792480469,44.225648707159,43.80183858315519,43.84338778727294,375600
2015-03-10,43.12873458862305,43.81846027463702,43.120422845537874,43.81846027463702,390500
2015-03-11,43.036861419677734,43.304170860635125,42.5273018020465,42.67766376090752,958000
2015-03-12,43.972434997558594,44.03926393670234,43.21227334098407,43.3876945263676,459500
2015-03-13,43.32086944580078,43.89725471525015,43.23733327057527,43.86384024515994,663300
2015-03-16,44.17292022705078,44.189627462441365,43.47958429794862,43.57982452371279,560300
2015-03-17,44.38176345825195,44.45694443704097,43.99750335189706,44.12280604540537,505200
2015-03-18,45.12520980834961,45.31733823321613,44.15621247313019,44.356692922304255,569300
2015-03-19,45.0750846862793,45.30062756443946,44.9080155335778,45.041670218423185,405900
2015-03-20,45.05837631225586,45.36745535223578,45.016609821782055,45.36745535223578,1106000
2015-03-23,44.90802001953125,45.17533260250347,44.89966799502245,45.17533260250347,307300
2015-03-24,44.55717468261719,44.86625055425592,44.53211542417001,44.78271756837923,391800
2015-03-25,43.88054656982422,44.69918195057462,43.88054656982422,44.649063433058366,427100
2015-03-26,44.064327239990234,44.15621544645715,43.47123469025949,43.721836861891404,413100
2015-03-27,44.69917678833008,44.70753199800398,44.0977323415407,44.0977323415407,462200
2015-03-30,45.54287338256836,45.567932637808234,44.90801129947575,44.9497809736472,504400
2015-03-31,45.952213287353516,46.04410151972663,45.45936083000891,45.51783776690304,923700
2015-04-01,45.860313415527344,45.943846407090305,45.14191821640014,45.8018396841174,462700
2015-04-02,46.30304718017578,46.59541585726391,45.69324737754942,45.69324737754942,708200
2015-04-06,46.38656997680664,46.436691676105255,45.79347754137805,45.83524403083746,871700
2015-04-07,45.50111389160156,46.32810130746926,45.48440665667969,46.152680120658445,662500
2015-04-08,45.584651947021484,45.835254125549156,45.359109030372714,45.359109030372714,553600
2015-04-09,45.31734848022461,45.718312655816725,45.06674626880204,45.36747019714113,498000
2015-04-10,45.23381805419922,45.52618678645262,45.08345608144599,45.334058307174644,398900
2015-04-13,45.116859436035156,45.45934982780236,45.10850741083189,45.15862912179037,297100
2015-04-14,45.04167175292969,45.242155380317485,44.89131301561278,45.0249677050116,445000
2015-04-15,45.01661682128906,45.60135733857896,44.99990958518598,45.267218989676316,425100
2015-04-16,44.92472839355469,44.991557337636074,44.70754069844905,44.89131710809343,331200
2015-04-17,43.93067932128906,44.632367422184736,43.77196533161004,44.632367422184736,529800
2015-04-20,44.398460388183594,44.53211507649029,44.05597005023648,44.19797676243398,430200
